"id","temperature","pressure","humidity","gas_resistance","altitude","pm_1","pm_2","pm_10","created_at"
7097,"20","856","0.494062632","32","8","129","290","2587","2024-04-02 10:02:05.977557+02"
7098,"39","1135","0.311343586","20","33","771","2857","646","2024-03-15 20:57:38.977557+01"
7099,"27","1471","0.527984933","44","-11","1900","2069","970","2024-02-06 16:33:17.977557+01"
7100,"33","1113","0.373906706","49","-25","361","2858","765","2024-01-03 20:10:23.977557+01"
7101,"36","1676","0.657138918","16","-46","522","1305","1083","2024-02-03 18:01:31.977557+01"
7102,"22","1499","0.681507975","13","-26","2455","1789","189","2024-08-25 10:09:54.977557+02"
7103,"28","1016","0.394283573","60","23","1538","316","2198","2024-09-20 04:17:07.977557+02"
7104,"24","1329","0.830852944","14","47","1512","1321","132","2024-06-27 17:17:18.977557+02"
7105,"24","917","0.609292229","56","3","2694","2029","1123","2024-05-18 11:55:40.977557+02"
7106,"13","1168","0.837800727","21","47","1469","2784","2687","2024-02-03 16:48:31.977557+01"
7107,"28","1976","0.830936127","60","-41","528","2687","751","2024-01-07 05:12:43.977557+01"
7108,"15","862","0.320332871","27","-24","2746","2971","1228","2024-01-19 22:21:35.977557+01"
7109,"24","1476","0.196732574","40","31","2612","1224","1968","2024-07-08 19:20:54.977557+02"
7110,"30","1505","0.584754456","33","-14","2838","1906","1104","2024-05-21 07:37:34.977557+02"
7111,"32","898","0.715719066","20","-2","2845","1465","963","2024-04-19 22:27:13.977557+02"
7112,"18","1433","0.207577627","49","-27","1652","2068","2005","2024-09-11 01:48:29.977557+02"
7113,"13","864","0.211461659","54","42","2557","1959","2746","2024-05-16 12:50:01.977557+02"
7114,"17","1935","0.59636664","34","-7","166","348","595","2024-04-03 23:39:24.977557+02"
7115,"12","1996","0.135411444","22","-47","208","2642","839","2024-05-05 12:46:05.977557+02"
7116,"16","1158","0.096538538","15","-37","1094","1300","2275","2024-08-07 18:27:26.977557+02"
7117,"31","1224","0.395806206","12","19","1455","2659","1909","2024-01-01 09:09:54.977557+01"
7118,"11","1446","0.258885095","36","44","1851","2141","760","2024-01-23 03:15:38.977557+01"
7119,"38","1479","0.029888451","50","7","1450","1031","2066","2024-03-11 18:23:47.977557+01"
7120,"12","1416","0.047575988","53","12","2463","1321","2181","2024-01-15 09:02:18.977557+01"
7121,"38","1209","0.751563865","35","20","512","957","2095","2024-01-10 11:33:35.977557+01"
7122,"18","1781","0.254331677","25","5","2600","1544","2091","2024-09-04 20:43:45.977557+02"
7123,"35","1640","0.610572751","54","0","47","2713","613","2024-01-23 09:14:03.977557+01"
7124,"32","1642","0.296143678","38","-29","416","845","1249","2024-05-14 12:34:48.977557+02"
7125,"36","1525","0.953237904","17","-15","1231","2153","549","2024-04-16 07:18:44.977557+02"
7126,"32","1909","0.236205772","49","-47","1041","2438","2322","2024-08-03 04:09:50.977557+02"
7127,"38","1982","0.406636021","11","-21","2190","17","1670","2024-04-07 20:56:30.977557+02"
7128,"11","1722","0.115291574","43","4","1241","547","528","2024-05-15 09:51:56.977557+02"
7129,"35","1532","0.829690233","30","-41","2088","2849","308","2024-05-18 07:06:28.977557+02"
7130,"30","1571","0.722580952","33","-50","478","914","1686","2024-07-10 19:37:19.977557+02"
7131,"37","802","0.062551908","42","34","2061","934","2417","2024-03-20 08:26:43.977557+01"
7132,"21","1321","0.006382457","14","-21","901","890","1403","2024-04-03 23:25:16.977557+02"
7133,"19","1494","0.1143298","46","-6","2322","313","2653","2024-06-26 02:20:59.977557+02"
7134,"31","1233","0.775619493","24","9","1556","208","609","2024-06-13 21:57:11.977557+02"
7135,"11","1136","0.741783353","49","16","1272","87","983","2024-09-13 22:06:23.977557+02"
7136,"30","1640","0.884579437","40","-22","236","1422","826","2024-08-19 19:18:08.977557+02"
7137,"12","1249","0.749232634","37","34","1197","785","559","2024-02-18 05:18:21.977557+01"
7138,"40","1458","0.365796784","38","-11","2373","2673","1313","2024-01-21 01:02:03.977557+01"
7139,"31","1506","0.963574973","9","-21","339","367","61","2024-04-22 18:45:31.977557+02"
7140,"18","1362","0.479072864","12","43","2020","2317","753","2024-07-05 20:31:19.977557+02"
7141,"27","1121","0.529787825","56","5","129","203","1218","2024-04-24 04:49:14.977557+02"
7142,"29","1509","0.206980143","16","43","42","1725","2031","2024-02-24 11:33:25.977557+01"
7143,"16","1669","0.49955781","27","-13","2139","2667","2990","2024-02-23 14:37:58.977557+01"
7144,"18","1300","0.213199469","34","-46","2707","2006","2327","2024-06-12 11:37:21.977557+02"
7145,"32","1229","0.388444177","59","-34","1101","1351","235","2024-07-05 18:36:52.977557+02"
7146,"34","1036","0.641141035","49","-22","212","848","1462","2024-08-15 21:02:53.977557+02"
7147,"21","1898","0.434173392","25","43","815","106","594","2024-06-28 15:40:27.977557+02"
7148,"10","1783","0.837232631","24","-49","239","2910","1982","2024-01-05 12:12:07.977557+01"
7149,"31","1189","0.672996444","39","22","141","1268","503","2024-02-08 04:58:16.977557+01"
7150,"11","1556","0.150402418","32","-14","2494","2899","1430","2024-09-18 18:51:44.977557+02"
7151,"35","1588","0.277707265","19","-19","2767","1169","1795","2024-08-22 18:42:58.977557+02"
7152,"36","907","0.354374337","14","-7","2215","480","66","2024-04-22 20:18:17.977557+02"
7153,"20","1240","0.78184707","31","3","1431","2060","1377","2024-09-14 04:56:38.977557+02"
7154,"21","1576","0.379883105","33","-1","103","408","1424","2024-02-27 15:37:44.977557+01"
7155,"25","1207","0.65183","23","41","567","2449","1475","2024-05-24 06:32:53.977557+02"
7156,"23","1610","0.514428078","50","-56","47","725","125","2024-03-04 08:29:17.977557+01"
7157,"36","1107","0.935443773","54","42","2148","39","490","2024-03-28 20:22:21.977557+01"
7158,"10","884","0.392059906","50","35","2159","677","2397","2024-07-15 08:47:38.977557+02"
7159,"34","1085","0.945913733","20","-15","1655","813","1571","2024-06-09 13:38:13.977557+02"
7160,"39","1184","0.77543548","10","-40","1961","532","1320","2024-03-09 07:57:15.977557+01"
7161,"19","1324","0.955957775","53","-51","1161","699","933","2024-07-19 15:51:08.977557+02"
7162,"26","841","0.031021486","11","8","1818","334","94","2024-06-24 17:12:31.977557+02"
7163,"36","964","0.497856573","30","-49","1141","397","1933","2024-02-06 12:39:13.977557+01"
7164,"11","1444","0.264469788","41","12","1396","1780","1191","2024-01-19 02:52:58.977557+01"
7165,"39","1403","0.82238286","39","17","1061","2720","2911","2024-09-26 09:35:48.977557+02"
7166,"38","1338","0.387769671","19","49","918","2556","2648","2024-01-19 18:57:12.977557+01"
7167,"17","1659","0.964706666","40","47","2527","212","2179","2024-09-15 22:40:49.977557+02"
7168,"20","1709","0.883175729","17","-56","2961","1724","1202","2024-05-04 01:39:53.977557+02"
7169,"16","1909","0.43339654","15","-41","2668","1007","1968","2024-05-08 13:12:49.977557+02"
7170,"37","811","0.035032804","54","-12","976","1596","118","2024-06-25 22:31:18.977557+02"
7171,"22","1055","0.334222192","26","-31","1606","2259","217","2024-04-22 03:21:40.977557+02"
7172,"31","1280","0.353570284","30","11","2351","2137","463","2024-09-07 13:39:02.977557+02"
7173,"20","1757","0.232986883","28","1","2269","2667","2808","2024-05-25 16:51:32.977557+02"
7174,"32","1103","0.073833499","26","-39","1015","1614","2935","2024-06-28 07:31:42.977557+02"
7175,"20","1487","0.951600216","41","-5","809","2204","2042","2024-09-05 10:52:18.977557+02"
7176,"16","972","0.623228247","26","-47","1649","1636","966","2024-01-07 11:13:39.977557+01"
7177,"24","1905","0.110885268","60","-28","1218","342","1204","2024-02-02 08:15:33.977557+01"
7178,"24","1239","0.845165487","40","-20","543","2612","1925","2024-07-27 02:06:55.977557+02"
7179,"18","1456","0.754091382","47","37","2020","2960","1846","2024-08-28 13:42:21.977557+02"
7180,"25","1939","0.972625644","12","31","1639","650","1801","2024-06-07 23:36:18.977557+02"
7181,"12","1550","0.886697978","40","-30","2239","728","1264","2024-02-25 05:35:51.977557+01"
7182,"18","976","0.796430572","18","29","2657","493","2703","2024-07-23 17:19:30.977557+02"
7183,"40","1928","0.222347544","44","-3","1171","190","1597","2024-02-16 16:56:53.977557+01"
7184,"31","1136","0.636869535","54","42","2556","2637","244","2024-08-13 17:34:29.977557+02"
7185,"11","1954","0.360763503","9","-39","2700","2271","1967","2024-02-27 14:12:02.977557+01"
7186,"11","1393","0.26655484","14","17","846","1488","2595","2024-02-26 20:39:54.977557+01"
7187,"36","1703","0.040552493","11","30","1460","2402","2234","2024-02-21 06:24:58.977557+01"
7188,"28","1072","0.892653314","54","-14","1088","2580","1759","2024-05-21 05:08:18.977557+02"
7189,"30","995","0.405481725","23","-1","439","1118","944","2024-01-04 09:42:38.977557+01"
7190,"21","931","0.985210227","17","9","2587","2805","441","2024-01-19 04:30:59.977557+01"
7191,"21","1570","0.985465554","44","19","2519","981","524","2024-08-12 23:47:40.977557+02"
7192,"35","1960","0.773686362","25","30","392","1230","2525","2024-08-02 01:27:05.977557+02"
7193,"18","1513","0.085658223","16","-20","2955","2380","281","2024-09-21 17:41:10.977557+02"
7194,"25","1616","0.83327732","59","-33","240","827","1715","2024-07-12 03:10:09.977557+02"
7195,"10","1201","0.419681393","25","43","2614","2011","2226","2024-01-02 21:38:11.977557+01"
7196,"11","854","0.661080783","50","36","2703","289","1488","2024-08-08 04:12:34.977557+02"
7197,"11","1462","0.104972593","9","-45","1701","1601","129","2024-05-03 10:30:07.977557+02"
7198,"28","1004","0.915837925","60","-59","2594","1054","647","2024-03-01 10:05:10.977557+01"
7199,"27","1171","0.964122845","32","28","2107","1356","1164","2024-09-07 02:04:47.977557+02"
7200,"12","1809","0.499308074","13","25","1613","401","1617","2024-03-25 02:33:19.977557+01"
7201,"24","1849","0.224475764","24","-55","1090","2050","239","2024-07-11 05:15:57.977557+02"
7202,"23","1495","0.145286565","31","28","1314","2963","426","2024-04-25 20:51:50.977557+02"
7203,"34","1290","0.277888696","27","5","2722","516","1985","2024-07-09 19:26:16.977557+02"
7204,"35","943","0.410789268","32","34","48","2710","1593","2024-03-04 12:47:58.977557+01"
7205,"19","897","0.59605026","15","-46","2633","2186","998","2024-05-07 22:22:41.977557+02"
7206,"12","1840","0.081056451","45","-56","531","1900","385","2024-01-15 13:36:04.977557+01"
7207,"37","1172","0.15495645","26","28","1574","81","2923","2024-01-04 03:07:12.977557+01"
7208,"11","1671","0.172529672","36","-53","1153","1818","1150","2024-06-23 17:06:14.977557+02"
7209,"32","1953","0.57669855","23","2","800","2322","1350","2024-08-17 07:54:36.977557+02"
7210,"32","1375","0.220533059","49","29","2637","1768","6","2024-04-07 20:23:12.977557+02"
7211,"10","1311","0.89341189","30","-17","1170","1694","425","2024-09-08 10:25:39.977557+02"
7212,"37","1188","0.12217986","28","-21","2497","330","1070","2024-01-10 05:38:59.977557+01"
7213,"10","1455","0.224987018","30","5","2441","1483","546","2024-08-21 13:43:40.977557+02"
7214,"21","1963","0.635713188","41","-10","1234","253","1152","2024-07-22 22:21:22.977557+02"
7215,"34","1913","0.69711555","20","-16","1691","787","447","2024-05-09 11:34:01.977557+02"
7216,"23","1485","0.896757759","37","-47","985","578","1213","2024-02-13 17:42:01.977557+01"
7217,"29","1227","0.288581364","26","19","2190","1362","2946","2024-09-26 19:43:52.977557+02"
7218,"38","1856","0.14058026","46","-30","899","136","1246","2024-05-23 20:59:21.977557+02"
7219,"27","837","0.968812798","44","-44","1287","1798","1563","2024-06-17 19:27:33.977557+02"
7220,"30","942","0.873225929","55","-15","2584","357","2433","2024-03-20 22:06:42.977557+01"
7221,"11","1603","0.166315099","42","43","658","1537","2352","2024-05-23 23:30:17.977557+02"
7222,"14","1651","0.75464943","34","50","2342","2181","2411","2024-07-08 12:46:52.977557+02"
7223,"15","1866","0.628090537","53","2","2744","2203","1229","2024-01-05 00:44:58.977557+01"
7224,"15","1748","0.881571411","48","-54","1169","1235","2206","2024-03-01 03:13:42.977557+01"
7225,"29","1530","0.197004525","57","47","843","2236","438","2024-01-17 02:11:45.977557+01"
7226,"13","1060","0.609035398","14","-3","1575","998","2997","2024-06-28 21:14:09.977557+02"
7227,"31","1815","0.242979838","31","-28","152","431","1197","2024-09-06 05:08:42.977557+02"
7228,"17","818","0.940791446","20","36","1375","1066","2331","2024-07-01 23:29:25.977557+02"
7229,"18","1138","0.92679472","25","-11","730","2984","32","2024-01-07 05:33:53.977557+01"
7230,"35","1722","0.9598374","34","-27","2592","526","1991","2024-06-11 19:57:18.977557+02"
7231,"25","937","0.895474237","40","-59","259","234","804","2024-07-08 08:29:22.977557+02"
7232,"32","1130","0.533402123","19","-28","253","2731","806","2024-06-01 16:44:46.977557+02"
7233,"10","1670","0.349036289","37","44","2459","1533","1550","2024-02-27 06:21:19.977557+01"
7234,"40","1460","0.119210036","55","-18","2452","1912","2120","2024-03-11 22:44:56.977557+01"
7235,"21","1422","0.818274699","33","-7","1321","2677","597","2024-01-15 09:58:49.977557+01"
7236,"34","1785","0.484950655","44","20","1174","1945","2792","2024-07-15 11:38:15.977557+02"
7237,"25","1339","0.403195739","20","29","1863","306","738","2024-03-02 06:16:18.977557+01"
7238,"23","1174","0.630191436","52","0","802","2072","547","2024-09-11 19:18:50.977557+02"
7239,"23","802","0.509838761","17","-19","1426","1141","423","2024-04-12 11:16:35.977557+02"
7240,"30","1690","0.164062513","39","-5","2194","2908","1742","2024-01-21 00:56:45.977557+01"
7241,"28","1241","0.374489992","14","-58","2091","989","1114","2024-01-06 13:03:35.977557+01"
7242,"31","938","0.200467385","44","15","2518","893","2148","2024-04-08 19:15:54.977557+02"
7243,"28","1887","0.826614081","30","25","2812","217","1217","2024-03-03 17:34:31.977557+01"
7244,"11","1874","0.510628079","38","-38","1104","188","1382","2024-08-20 06:02:39.977557+02"
7245,"21","1158","0.142663378","11","-35","395","531","282","2024-02-03 08:08:05.977557+01"
7246,"36","882","0.692174927","27","3","2425","2951","729","2024-05-07 19:33:53.977557+02"
7247,"11","1775","0.427855528","20","-13","28","1567","1062","2024-05-19 21:11:17.977557+02"
7248,"34","1601","0.967457481","39","1","697","637","179","2024-02-06 17:27:22.977557+01"
7249,"28","1538","0.593305008","31","-2","2420","1178","2272","2024-03-19 17:30:09.977557+01"
7250,"40","1661","0.669908019","52","14","2635","2493","1126","2024-05-04 16:05:14.977557+02"
7251,"10","1735","0.954039821","21","10","1414","2214","1698","2024-06-02 15:30:42.977557+02"
7252,"11","1681","0.69813507","46","-50","2572","2407","1861","2024-06-03 09:33:35.977557+02"
7253,"30","1985","0.619376455","33","23","2631","2092","262","2024-03-11 22:47:19.977557+01"
7254,"27","1955","0.957422798","13","-59","2865","748","869","2024-04-16 10:03:28.977557+02"
7255,"23","1057","0.825195013","23","-8","2216","490","1295","2024-06-19 19:48:51.977557+02"
7256,"30","1095","0.473397788","36","25","2839","1484","2543","2024-05-06 08:17:48.977557+02"
7257,"10","1629","0.930912429","42","-36","1982","1562","540","2024-05-16 21:08:14.977557+02"
7258,"33","813","0.504468805","36","-22","2139","2676","601","2024-08-07 05:46:30.977557+02"
7259,"39","1784","0.515645993","16","13","637","2655","2036","2024-04-26 17:14:24.977557+02"
7260,"17","1744","0.135379854","56","50","132","2407","2958","2024-03-05 08:12:40.977557+01"
7261,"11","1518","0.232022931","53","18","2163","2512","701","2024-06-20 03:16:11.977557+02"
7262,"18","874","0.92287228","11","-7","2802","2850","2575","2024-07-05 22:53:05.977557+02"
7263,"24","1788","0.579437823","23","1","1715","455","2116","2024-02-18 20:17:33.977557+01"
7264,"11","899","0.153191648","21","-53","327","2558","2732","2024-02-20 11:47:23.977557+01"
7265,"37","1888","0.80257789","16","-3","1874","2830","1311","2024-06-16 17:54:35.977557+02"
7266,"34","1957","0.521015406","34","47","2261","3","2007","2024-06-13 17:50:51.977557+02"
7267,"31","1126","0.354809014","28","45","357","2277","1535","2024-06-24 04:15:19.977557+02"
7268,"27","1077","0.22353116","58","-1","1548","870","1310","2024-02-13 03:42:35.977557+01"
7269,"33","1155","0.063299702","35","35","1143","1012","2676","2024-03-05 19:05:51.977557+01"
7270,"26","1442","0.100607112","10","-54","2257","1006","989","2024-08-14 22:04:49.977557+02"
7271,"25","1333","0.664089955","19","-29","988","2724","2324","2024-01-24 10:51:01.977557+01"
7272,"12","1523","0.823972229","31","-39","2069","2267","2185","2024-04-18 09:14:38.977557+02"
7273,"21","1084","0.595072206","58","22","1845","2830","2184","2024-06-19 02:44:58.977557+02"
7274,"23","1493","0.503597067","43","-15","2371","858","371","2024-03-23 17:08:26.977557+01"
7275,"29","922","0.640613646","37","24","1851","114","2669","2024-07-25 19:52:24.977557+02"
7276,"30","1960","0.993239434","25","6","423","1883","1141","2024-04-15 18:01:20.977557+02"
7277,"23","1050","0.680373337","17","31","260","1520","1888","2024-05-02 08:39:18.977557+02"
7278,"16","1278","0.016332181","23","6","295","2584","1727","2024-08-19 07:34:23.977557+02"
7279,"23","1897","0.060943032","17","-26","1574","2621","2986","2024-04-04 15:45:32.977557+02"
7280,"35","1141","0.337841163","35","-37","2762","398","802","2024-03-22 10:02:49.977557+01"
7281,"18","1427","0.662207313","56","8","185","275","41","2024-08-27 05:46:50.977557+02"
